date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:30	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:30%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fsobre-nos%2F&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed03a6	(from https://creditopopularemprestimos.com.br/sobre-nos/)
21:06:30	11985/11985	---M--	200	added ('OK')	image/png	etag:%222ed1-622ba9fe-7baa986f3f6272ce;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2022/03/Logo02-3RN-300x216.png	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/03/Logo02-3RN-300x216.png	(from https://creditopopularemprestimos.com.br/sobre-nos/)
21:06:30	17965/17965	---M-Z	200	added ('OK')	text/css	etag:%22462d-64bff56e-d7f7d96f0100fdd8;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-598.css?ver=1690301806	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-598bdbc.css	(from https://creditopopularemprestimos.com.br/fale-conosco/)
21:06:31	10177/10177	---MCZ	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:31%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/pages/598	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/pages/598.json	(from https://creditopopularemprestimos.com.br/fale-conosco/)
21:06:32	2263/2263	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:32%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Ffale-conosco%2F	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedccef.json	(from https://creditopopularemprestimos.com.br/fale-conosco/)
21:06:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:32%20GMT	https://creditopopularemprestimos.com.br/?p=598	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index424e.html	(from https://creditopopularemprestimos.com.br/fale-conosco/)
21:06:33	2420/2420	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:33%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Ffale-conosco%2F&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed7047	(from https://creditopopularemprestimos.com.br/fale-conosco/)
21:06:34	123/123	---M-Z	200	added ('OK')	text/plain	date:Thu,%2018%20Apr%202024%2000:06:34%20GMT	http://creditopopularemprestimos.com.br/robots.txt		(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-10.css?ver=1695298100)
21:06:36	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695384039	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137af38.css	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:38	60138/60138	---M--	200	added ('OK')	image/jpeg	etag:%22eaea-622a08ea-2013816ac6ef1d82;;;%22	http://creditopopularemprestimos.com.br/wp-content/uploads/2022/03/Loja-Credito-Popular.jpg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/03/Loja-Credito-Popular.jpg	(from https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-558.css?ver=1691765399)
21:06:38	699/699	---M-Z	200	added ('OK')	image/svg+xml	etag:%222bb-64706eea-6e6ebb50c4538903;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:38	61244/61244	---M-Z	200	added ('OK')	text/css	etag:%22ef3c-650c305d-6b1b50a833206d85;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-1137.css?ver=1695297629	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/elementor/css/post-1137fae8.css	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:39	143308/143308	---M-Z	200	added ('OK')	text/css	etag:%2222fcc-64944c94-1892cee2c820905f;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.1	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticonc141.css	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:40	885/885	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:40%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1151	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1151.json	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:41	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:06:41%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fanicuns	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed60a0	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:41%20GMT	https://creditopopularemprestimos.com.br/?p=1151	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index24d6.html	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:42	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:42%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fanicuns&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embede3e8	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:42	16143/16143	---M--	200	added ('OK')	image/png	etag:%223f0f-621d110e-cb67cb22507c54e2;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2022/02/cropped-Logo-Credito-Popular-Emprestimos-01-300x86.png	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2022/02/cropped-Logo-Credito-Popular-Emprestimos-01-300x86.png	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:42	5794/5794	---M--	200	added ('OK')	image/webp	etag:%2216a2-64944ef5-107a95cecfddd0b4;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2023/06/check.png.webp	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2023/06/check.png.webp	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:43	374393/374393	---M--	200	added ('OK')	image/jpeg	etag:%225b679-64c264eb-23504355638e8688;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2023/06/Banner-Web.jpg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2023/06/Banner-Web.jpg	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:43	237278/237278	---M--	200	added ('OK')	image/jpeg	etag:%2239ede-64c26503-89f4530ec6053629;;;%22	https://creditopopularemprestimos.com.br/wp-content/uploads/2023/06/Banner-mobile.jpg	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/2023/06/Banner-mobile.jpg	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:44	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-64936727-afd8731ccafe1949;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.4.6	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min03e2.css	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:44	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-64936727-c78a2bcaf103243b;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=5.4.6	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min03e2.css	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:44	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695384039	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137af38.js	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:44	15055/15055	---M-Z	200	added ('OK')	application/javascript	etag:%223acf-64936727-42ae935a2102a080;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=5.4.6	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min03e2.js	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:45	1422/1422	---M-Z	200	added ('OK')	application/javascript	etag:%2258e-64c28334-c4f2b44aec20ae4c;gz%22	https://creditopopularemprestimos.com.br/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable.js?ver=1.4.0	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable2fca.js	(from https://creditopopularemprestimos.com.br/anicuns)
21:06:45	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695287027	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-11379e74.css	(from https://creditopopularemprestimos.com.br/caldas-novas)
21:06:46	888/888	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:46%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1211	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1211.json	(from https://creditopopularemprestimos.com.br/caldas-novas)
21:06:47	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:06:47%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fcaldas-novas	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed07ae	(from https://creditopopularemprestimos.com.br/caldas-novas)
21:06:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:47%20GMT	https://creditopopularemprestimos.com.br/?p=1211	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index2b78.html	(from https://creditopopularemprestimos.com.br/caldas-novas)
21:06:48	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:48%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fcaldas-novas&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedc6b0	(from https://creditopopularemprestimos.com.br/caldas-novas)
21:06:48	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695287027	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-11379e74.js	(from https://creditopopularemprestimos.com.br/caldas-novas)
21:06:48	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695287022	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137cde6.css	(from https://creditopopularemprestimos.com.br/ceres)
21:06:49	867/867	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:49%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1212	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1212.json	(from https://creditopopularemprestimos.com.br/ceres)
21:06:50	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:06:50%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fceres	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedf78b	(from https://creditopopularemprestimos.com.br/ceres)
21:06:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:50%20GMT	https://creditopopularemprestimos.com.br/?p=1212	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index7caf.html	(from https://creditopopularemprestimos.com.br/ceres)
21:06:51	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:51%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fceres&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embeda4db	(from https://creditopopularemprestimos.com.br/ceres)
21:06:51	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695287022	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137cde6.js	(from https://creditopopularemprestimos.com.br/ceres)
21:06:51	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695287016	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-11377f4a.css	(from https://creditopopularemprestimos.com.br/crixas)
21:06:52	875/875	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:52%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1213	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1213.json	(from https://creditopopularemprestimos.com.br/crixas)
21:06:53	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:06:53%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fcrixas	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed9df0	(from https://creditopopularemprestimos.com.br/crixas)
21:06:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:53%20GMT	https://creditopopularemprestimos.com.br/?p=1213	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index6b98.html	(from https://creditopopularemprestimos.com.br/crixas)
21:06:54	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:54%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fcrixas&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed443b	(from https://creditopopularemprestimos.com.br/crixas)
21:06:55	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695287016	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-11377f4a.js	(from https://creditopopularemprestimos.com.br/crixas)
21:06:55	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695287010	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137b003.css	(from https://creditopopularemprestimos.com.br/goiatuba)
21:06:56	876/876	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:56%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1214	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1214.json	(from https://creditopopularemprestimos.com.br/goiatuba)
21:06:57	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:06:57%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fgoiatuba	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedb1f3	(from https://creditopopularemprestimos.com.br/goiatuba)
21:06:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:06:57%20GMT	https://creditopopularemprestimos.com.br/?p=1214	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index391d.html	(from https://creditopopularemprestimos.com.br/goiatuba)
21:06:58	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:06:58%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fgoiatuba&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedfc8d	(from https://creditopopularemprestimos.com.br/goiatuba)
21:06:58	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695287010	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137b003.js	(from https://creditopopularemprestimos.com.br/goiatuba)
21:06:58	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695286935	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-113779f4.css	(from https://creditopopularemprestimos.com.br/goianesia)
21:06:59	884/884	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:06:59%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1215	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1215.json	(from https://creditopopularemprestimos.com.br/goianesia)
21:07:00	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:07:00%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fgoianesia	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed2535	(from https://creditopopularemprestimos.com.br/goianesia)
21:07:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:07:00%20GMT	https://creditopopularemprestimos.com.br/?p=1215	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/indexcef9.html	(from https://creditopopularemprestimos.com.br/goianesia)
21:07:01	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:07:01%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fgoianesia&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed0e74	(from https://creditopopularemprestimos.com.br/goianesia)
21:07:01	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695286935	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-113779f4.js	(from https://creditopopularemprestimos.com.br/goianesia)
21:07:01	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695286928	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137ef58.css	(from https://creditopopularemprestimos.com.br/goias)
21:07:02	872/872	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:07:02%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1216	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1216.json	(from https://creditopopularemprestimos.com.br/goias)
21:07:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:07:04%20GMT	https://creditopopularemprestimos.com.br/?p=1216	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index9f30.html	(from https://creditopopularemprestimos.com.br/goias)
21:07:04	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:07:03%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fgoias	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed69dd	(from https://creditopopularemprestimos.com.br/goias)
21:07:05	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:07:05%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Fgoias&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed2d12	(from https://creditopopularemprestimos.com.br/goias)
21:07:05	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695286928	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137ef58.js	(from https://creditopopularemprestimos.com.br/goias)
21:07:06	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695286923	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-11378b54.css	(from https://creditopopularemprestimos.com.br/inhumas)
21:07:06	873/873	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:07:06%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1217	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1217.json	(from https://creditopopularemprestimos.com.br/inhumas)
21:07:07	73/73	---M-Z	404	error ('Not%20Found')	application/json	date:Thu,%2018%20Apr%202024%2000:07:07%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Finhumas	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed2011	(from https://creditopopularemprestimos.com.br/inhumas)
21:07:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2000:07:07%20GMT	https://creditopopularemprestimos.com.br/?p=1217	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/index6f3b.html	(from https://creditopopularemprestimos.com.br/inhumas)
21:07:08	132/132	---M-Z	404	error ('Not%20Found')	text/xml	date:Thu,%2018%20Apr%202024%2000:07:08%20GMT	https://creditopopularemprestimos.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcreditopopularemprestimos.com.br%2Finhumas&format=xml	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/oembed/1.0/embedbe94	(from https://creditopopularemprestimos.com.br/inhumas)
21:07:08	2241/2241	---M-Z	200	added ('OK')	application/javascript	etag:%228c1-64945618-25124798be0db710;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.js?ver=1695286923	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-11378b54.js	(from https://creditopopularemprestimos.com.br/inhumas)
21:07:09	7109/7109	---M-Z	200	added ('OK')	text/css	etag:%221bc5-64945618-6e819cf371987e71;gz%22	https://creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137.css?ver=1695286906	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-content/uploads/essential-addons-elementor/eael-1137a029.css	(from https://creditopopularemprestimos.com.br/itaberai)
21:07:10	881/881	---M-Z	200	added ('OK')	application/json	date:Thu,%2018%20Apr%202024%2000:07:10%20GMT	https://creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1218	C:/Users/Phantom/Desktop/ht/htc/creditopopularemprestimos.com.br/wp-json/wp/v2/lojas/1218.json	(from https://creditopopularemprestimos.com.br/itaberai)
